Time_s,Time_Min,Solar_Flux_W_m2,Albedo_Flux_W_m2,Earth_IR_Flux_W_m2,Total_Flux_W_m2,Is_Eclipse,T_CPU_C,T_Battery_C,T_Payload_C,T_Structure_C,T_Radiator_C,T_Panels_C
4970.0,82.83,1045.43,277.67,240.0,1563.1,0,2.57,5.97,-1.85,-3.79,-10.94,216.77
4975.0,82.92,1049.93,278.86,240.0,1568.8,0,2.61,5.95,-1.82,-3.73,-10.89,218.55
4980.0,83.0,1054.4,280.05,240.0,1574.45,0,2.65,5.94,-1.79,-3.68,-10.84,220.33
4985.0,83.08,1058.83,281.23,240.0,1580.06,0,2.69,5.92,-1.76,-3.62,-10.79,222.09
4990.0,83.17,1063.23,282.4,240.0,1585.62,0,2.73,5.91,-1.73,-3.56,-10.74,223.85
4995.0,83.25,1067.59,283.55,240.0,1591.15,0,2.77,5.89,-1.7,-3.5,-10.7,225.61
5000.0,83.33,1071.92,284.7,240.0,1596.62,0,2.81,5.88,-1.66,-3.44,-10.65,227.35
5005.0,83.42,1076.22,285.84,240.0,1602.06,0,2.86,5.86,-1.63,-3.38,-10.59,229.09
5010.0,83.5,1080.48,286.98,240.0,1607.45,0,2.9,5.85,-1.59,-3.32,-10.54,230.82
5015.0,83.58,1084.7,288.1,240.0,1612.8,0,2.95,5.84,-1.56,-3.26,-10.49,232.55
5020.0,83.67,1088.89,289.21,240.0,1618.1,0,2.99,5.82,-1.52,-3.2,-10.44,234.26
5025.0,83.75,1093.05,290.32,240.0,1623.36,0,3.04,5.81,-1.49,-3.14,-10.39,235.97
5030.0,83.83,1097.17,291.41,240.0,1628.58,0,3.08,5.8,-1.45,-3.08,-10.33,237.66
5035.0,83.92,1101.25,292.49,240.0,1633.75,0,3.13,5.79,-1.41,-3.02,-10.28,239.35
5040.0,84.0,1105.3,293.57,240.0,1638.87,0,3.18,5.77,-1.37,-2.95,-10.23,241.03
5045.0,84.08,1109.32,294.64,240.0,1643.96,0,3.23,5.76,-1.33,-2.89,-10.17,242.71
5050.0,84.17,1113.3,295.69,240.0,1648.99,0,3.28,5.75,-1.3,-2.83,-10.12,244.37
5055.0,84.25,1117.24,296.74,240.0,1653.98,0,3.33,5.74,-1.25,-2.76,-10.06,246.02
5060.0,84.33,1121.15,297.78,240.0,1658.93,0,3.38,5.73,-1.21,-2.7,-10.0,247.66
5065.0,84.42,1125.02,298.81,240.0,1663.83,0,3.43,5.72,-1.17,-2.63,-9.95,249.3
5070.0,84.5,1128.86,299.83,240.0,1668.68,0,3.48,5.71,-1.13,-2.57,-9.89,250.92
5075.0,84.58,1132.65,300.83,240.0,1673.49,0,3.53,5.7,-1.09,-2.5,-9.83,252.54
5080.0,84.67,1136.42,301.83,240.0,1678.25,0,3.58,5.69,-1.04,-2.43,-9.78,254.14
5085.0,84.75,1140.14,302.82,240.0,1682.97,0,3.63,5.68,-1.0,-2.36,-9.72,255.73
5090.0,84.83,1143.83,303.8,240.0,1687.64,0,3.69,5.67,-0.96,-2.3,-9.66,257.32
5095.0,84.92,1147.49,304.77,240.0,1692.26,0,3.74,5.66,-0.91,-2.23,-9.6,258.89
5100.0,85.0,1151.1,305.73,240.0,1696.84,0,3.8,5.65,-0.87,-2.16,-9.54,260.45
5105.0,85.08,1154.68,306.69,240.0,1701.37,0,3.85,5.64,-0.82,-2.09,-9.48,262.01
5110.0,85.17,1158.22,307.63,240.0,1705.85,0,3.91,5.63,-0.77,-2.02,-9.42,263.55
5115.0,85.25,1161.73,308.56,240.0,1710.29,0,3.96,5.63,-0.73,-1.95,-9.36,265.08
5120.0,85.33,1165.2,309.48,240.0,1714.67,0,4.02,5.62,-0.68,-1.88,-9.3,266.6
5125.0,85.42,1168.63,310.39,240.0,1719.02,0,4.08,5.61,-0.63,-1.81,-9.24,268.1
5130.0,85.5,1172.02,311.29,240.0,1723.31,0,4.14,5.6,-0.58,-1.74,-9.17,269.6
5135.0,85.58,1175.37,312.18,240.0,1727.56,0,4.2,5.6,-0.53,-1.67,-9.11,271.09
5140.0,85.67,1178.69,313.06,240.0,1731.75,0,4.25,5.59,-0.48,-1.6,-9.05,272.56
5145.0,85.75,1181.97,313.93,240.0,1735.9,0,4.31,5.58,-0.43,-1.52,-8.99,274.02
5150.0,85.83,1185.21,314.79,240.0,1740.01,0,4.37,5.58,-0.38,-1.45,-8.92,275.47
5155.0,85.92,1188.42,315.65,240.0,1744.06,0,4.43,5.57,-0.33,-1.38,-8.86,276.91
5160.0,86.0,1191.58,316.49,240.0,1748.07,0,4.5,5.57,-0.28,-1.3,-8.79,278.34
5165.0,86.08,1194.71,317.32,240.0,1752.03,0,4.56,5.56,-0.22,-1.23,-8.73,279.75
5170.0,86.17,1197.8,318.14,240.0,1755.93,0,4.62,5.56,-0.17,-1.16,-8.67,281.16
5175.0,86.25,1200.85,318.95,240.0,1759.8,0,4.68,5.55,-0.12,-1.08,-8.6,282.55
5180.0,86.33,1203.86,319.75,240.0,1763.61,0,4.74,5.55,-0.06,-1.01,-8.53,283.93
5185.0,86.42,1206.83,320.54,240.0,1767.37,0,4.81,5.55,-0.01,-0.93,-8.47,285.29
5190.0,86.5,1209.77,321.32,240.0,1771.08,0,4.87,5.54,0.05,-0.86,-8.4,286.65
5195.0,86.58,1212.66,322.09,240.0,1774.75,0,4.94,5.54,0.1,-0.78,-8.34,287.99
5200.0,86.67,1215.52,322.84,240.0,1778.36,0,5.0,5.54,0.16,-0.71,-8.27,289.32
5205.0,86.75,1218.34,323.59,240.0,1781.93,0,5.07,5.53,0.22,-0.63,-8.2,290.64
5210.0,86.83,1221.12,324.33,240.0,1785.45,0,5.13,5.53,0.27,-0.55,-8.13,291.94
5215.0,86.92,1223.85,325.06,240.0,1788.91,0,5.2,5.53,0.33,-0.48,-8.07,293.24
5220.0,87.0,1226.55,325.78,240.0,1792.33,0,5.26,5.53,0.39,-0.4,-8.0,294.52
5225.0,87.08,1229.22,326.48,240.0,1795.7,0,5.33,5.53,0.45,-0.32,-7.93,295.78
5230.0,87.17,1231.84,327.18,240.0,1799.01,0,5.4,5.53,0.51,-0.24,-7.86,297.04
5235.0,87.25,1234.42,327.86,240.0,1802.28,0,5.47,5.53,0.57,-0.17,-7.79,298.28
5240.0,87.33,1236.96,328.54,240.0,1805.5,0,5.53,5.53,0.63,-0.09,-7.73,299.51
5245.0,87.42,1239.46,329.2,240.0,1808.67,0,5.6,5.52,0.69,-0.01,-7.66,300.73
5250.0,87.5,1241.93,329.86,240.0,1811.78,0,5.67,5.52,0.75,0.07,-7.59,301.93
5255.0,87.58,1244.35,330.5,240.0,1814.85,0,5.74,5.53,0.81,0.15,-7.52,303.12
5260.0,87.67,1246.73,331.13,240.0,1817.86,0,5.81,5.53,0.87,0.23,-7.45,304.3
5265.0,87.75,1249.07,331.76,240.0,1820.83,0,5.88,5.53,0.93,0.31,-7.38,305.47
5270.0,87.83,1251.38,332.37,240.0,1823.74,0,5.95,5.53,0.99,0.39,-7.31,306.62
5275.0,87.92,1253.64,332.97,240.0,1826.61,0,6.02,5.53,1.06,0.47,-7.24,307.76
5280.0,88.0,1255.86,333.56,240.0,1829.42,0,6.09,5.53,1.12,0.55,-7.16,308.89
5285.0,88.08,1258.04,334.14,240.0,1832.18,0,6.16,5.53,1.18,0.63,-7.09,310.01
5290.0,88.17,1260.18,334.71,240.0,1834.89,0,6.24,5.54,1.25,0.71,-7.02,311.11
5295.0,88.25,1262.28,335.27,240.0,1837.55,0,6.31,5.54,1.31,0.79,-6.95,312.2
5300.0,88.33,1264.35,335.81,240.0,1840.16,0,6.38,5.54,1.38,0.87,-6.88,313.28
5305.0,88.42,1266.37,336.35,240.0,1842.71,0,6.45,5.55,1.44,0.95,-6.81,314.34
5310.0,88.5,1268.34,336.87,240.0,1845.22,0,6.53,5.55,1.51,1.03,-6.74,315.39
5315.0,88.58,1270.28,337.39,240.0,1847.67,0,6.6,5.55,1.58,1.11,-6.66,316.43
5320.0,88.67,1272.18,337.89,240.0,1850.07,0,6.67,5.56,1.64,1.19,-6.59,317.46
5325.0,88.75,1274.04,338.39,240.0,1852.42,0,6.75,5.56,1.71,1.27,-6.52,318.47
5330.0,88.83,1275.85,338.87,240.0,1854.72,0,6.82,5.57,1.78,1.35,-6.45,319.47
5335.0,88.92,1277.63,339.34,240.0,1856.97,0,6.9,5.57,1.84,1.44,-6.37,320.46
5340.0,89.0,1279.36,339.8,240.0,1859.16,0,6.97,5.58,1.91,1.52,-6.3,321.43
5345.0,89.08,1281.06,340.25,240.0,1861.31,0,7.04,5.58,1.98,1.6,-6.23,322.4
5350.0,89.17,1282.71,340.69,240.0,1863.4,0,7.12,5.59,2.05,1.68,-6.15,323.35
5355.0,89.25,1284.32,341.12,240.0,1865.44,0,7.2,5.59,2.12,1.76,-6.08,324.28
5360.0,89.33,1285.89,341.53,240.0,1867.42,0,7.27,5.6,2.19,1.85,-6.01,325.21
5365.0,89.42,1287.42,341.94,240.0,1869.36,0,7.35,5.61,2.26,1.93,-5.93,326.12
5370.0,89.5,1288.9,342.33,240.0,1871.24,0,7.42,5.62,2.33,2.01,-5.86,327.02
5375.0,89.58,1290.35,342.72,240.0,1873.07,0,7.5,5.62,2.4,2.09,-5.79,327.91
5380.0,89.67,1291.75,343.09,240.0,1874.84,0,7.58,5.63,2.47,2.18,-5.71,328.79
5385.0,89.75,1293.12,343.45,240.0,1876.57,0,7.65,5.64,2.54,2.26,-5.64,329.65
5390.0,89.83,1294.44,343.8,240.0,1878.24,0,7.73,5.65,2.61,2.34,-5.56,330.5
5395.0,89.92,1295.72,344.14,240.0,1879.86,0,7.81,5.65,2.68,2.42,-5.49,331.34
5400.0,90.0,1296.95,344.47,240.0,1881.43,0,7.89,5.66,2.75,2.51,-5.42,332.17
5405.0,90.08,1298.15,344.79,240.0,1882.94,0,7.96,5.67,2.82,2.59,-5.34,332.98
5410.0,90.17,1299.31,345.1,240.0,1884.4,0,8.04,5.68,2.9,2.67,-5.27,333.79
5415.0,90.25,1300.42,345.39,240.0,1885.81,0,8.12,5.69,2.97,2.76,-5.19,334.58
5420.0,90.33,1301.49,345.68,240.0,1887.17,0,8.2,5.7,3.04,2.84,-5.12,335.35
5425.0,90.42,1302.52,345.95,240.0,1888.47,0,8.28,5.71,3.11,2.92,-5.05,336.12
5430.0,90.5,1303.51,346.21,240.0,1889.72,0,8.36,5.72,3.19,3.0,-4.97,336.88
5435.0,90.58,1304.45,346.46,240.0,1890.92,0,8.44,5.73,3.26,3.09,-4.9,337.62
5440.0,90.67,1305.36,346.7,240.0,1892.06,0,8.51,5.74,3.33,3.17,-4.82,338.35
5445.0,90.75,1306.22,346.93,240.0,1893.15,0,8.59,5.75,3.41,3.25,-4.75,339.07
5450.0,90.83,1307.04,347.15,240.0,1894.19,0,8.67,5.77,3.48,3.34,-4.67,339.78
5455.0,90.92,1307.82,347.36,240.0,1895.17,0,8.75,5.78,3.56,3.42,-4.6,340.48
5460.0,91.0,1308.55,347.55,240.0,1896.11,0,8.83,5.79,3.63,3.5,-4.52,341.16
5465.0,91.08,1309.25,347.74,240.0,1896.98,0,8.91,5.8,3.7,3.59,-4.45,341.83
5470.0,91.17,1309.9,347.91,240.0,1897.81,0,8.99,5.81,3.78,3.67,-4.37,342.5
5475.0,91.25,1310.51,348.07,240.0,1898.58,0,9.07,5.83,3.85,3.75,-4.3,343.15
5480.0,91.33,1311.08,348.22,240.0,1899.3,0,9.15,5.84,3.93,3.84,-4.22,343.79
5485.0,91.42,1311.6,348.36,240.0,1899.97,0,9.23,5.85,4.01,3.92,-4.15,344.41
5490.0,91.5,1312.09,348.49,240.0,1900.58,0,9.31,5.87,4.08,4.0,-4.08,345.03
5495.0,91.58,1312.53,348.61,240.0,1901.14,0,9.39,5.88,4.16,4.09,-4.0,345.64
5500.0,91.67,1312.93,348.72,240.0,1901.64,0,9.47,5.9,4.23,4.17,-3.93,346.23
5505.0,91.75,1313.28,348.81,240.0,1902.09,0,9.55,5.91,4.31,4.25,-3.85,346.81
5510.0,91.83,1313.6,348.89,240.0,1902.49,0,9.63,5.92,4.39,4.33,-3.78,347.39
5515.0,91.92,1313.87,348.97,240.0,1902.84,0,9.72,5.94,4.46,4.42,-3.7,347.95
5520.0,92.0,1314.1,349.03,240.0,1903.13,0,9.8,5.95,4.54,4.5,-3.63,348.5
5525.0,92.08,1314.29,349.08,240.0,1903.37,0,9.88,5.97,4.62,4.58,-3.55,349.04
5530.0,92.17,1314.44,349.12,240.0,1903.56,0,9.96,5.99,4.69,4.66,-3.48,349.57
5535.0,92.25,1314.54,349.14,240.0,1903.69,0,10.04,6.0,4.77,4.75,-3.4,350.09
5540.0,92.33,1314.61,349.16,240.0,1903.77,0,10.12,6.02,4.85,4.83,-3.33,350.6
5545.0,92.42,1314.63,349.17,240.0,1903.79,0,10.2,6.03,4.92,4.91,-3.26,351.1
5550.0,92.5,1314.6,349.16,240.0,1903.76,0,10.28,6.05,5.0,4.99,-3.18,351.58
5554.0,92.57,1314.55,349.15,240.0,1903.7,0,10.35,6.06,5.06,5.06,-3.12,351.97
