time,T_measured,T_predicted_60s,error,action_taken,power_W,estimated_C,estimated_eps
1470,78.00291337523073,69.86592622635135,7.788545884060639,NOMINAL,30.0,500.0,0.98
1475,77.40690747262526,69.82703655809104,7.21279894761345,NOMINAL,30.0,500.0,0.98
1480,78.13035060715757,69.78672738839856,7.9581614526451006,NOMINAL,30.0,500.0,0.98
1485,77.75965817279311,69.74501977357835,7.611030191824597,NOMINAL,30.0,500.0,0.98
1490,77.93620436130126,69.70193480918039,7.8127603732280875,NOMINAL,30.0,500.0,0.98
1495,77.7666976949372,69.65749361114814,7.6700411920834455,NOMINAL,30.0,500.0,0.98
1500,76.95787881306228,69.61171729810667,6.889593654137059,NOMINAL,30.0,500.0,0.98
1505,77.01119988754995,69.56462697473052,6.972850025639971,NOMINAL,30.0,500.0,0.98
1510,77.58231023338115,69.51624371613525,7.575439476491539,NOMINAL,30.0,500.0,0.98
1515,77.42971826891895,69.46658855323966,7.455850071156732,NOMINAL,30.0,500.0,0.98
1520,77.02848628075276,69.41568245904773,7.089123562359362,NOMINAL,30.0,500.0,0.98
1525,77.01057625911297,69.36354633580447,7.1072012536588005,NOMINAL,30.0,500.0,0.98
1530,77.50232908056937,69.31020100297968,7.6364032077180894,NOMINAL,30.0,500.0,0.98
1535,76.47794028312099,69.25566718603795,6.650904045462781,NOMINAL,30.0,500.0,0.98
1540,76.95618563931197,69.19996550595465,7.169458541846552,NOMINAL,30.0,500.0,0.98
1545,76.48916917864128,69.14311646943958,6.744149669570021,NOMINAL,30.0,500.0,0.98
1550,76.38780658774728,69.08514045983304,6.685872019305705,NOMINAL,30.0,500.0,0.98
1555,76.95120553250452,69.02605772863905,7.2937121406334455,NOMINAL,30.0,500.0,0.98
1560,76.71851807488127,68.96588838766388,7.106800976599459,NOMINAL,30.0,500.0,0.98
1565,76.61541455450937,68.9046524017287,7.050787761909433,NOMINAL,30.0,500.0,0.98
1570,76.76313968951567,68.84236958192696,7.2468961393609845,NOMINAL,30.0,500.0,0.98
1575,76.02156663246612,68.7790595793989,6.554978230419437,NOMINAL,30.0,500.0,0.98
1580,76.2516621426265,68.71474187959592,6.835979821191401,NOMINAL,30.0,500.0,0.98
1585,75.65416185768977,68.64943579700969,6.290615646991981,NOMINAL,30.0,500.0,0.98
1590,75.86900820181565,68.5831604703431,6.5588073123970645,NOMINAL,30.0,500.0,0.98
1595,75.53853453201137,68.51593485809764,6.282867448851022,NOMINAL,30.0,500.0,0.98
1600,75.54786680457367,68.44777773455792,6.347901391590469,NOMINAL,30.0,500.0,0.98
1605,75.69182176045807,68.37870768615119,6.548705374787218,NOMINAL,30.0,500.0,0.98
1610,74.87914837416552,68.30874310816182,5.79400798953786,NOMINAL,30.0,500.0,0.98
1615,76.22763768862835,68.23790220178302,7.201580027214547,NOMINAL,30.0,500.0,0.98
1620,74.57081883148774,68.16620297148671,5.604930503602958,NOMINAL,30.0,500.0,0.98
1625,74.35834253900182,68.09366322269528,5.453690190096523,NOMINAL,30.0,500.0,0.98
1630,75.43535461974723,68.02030055973819,6.592985084139812,NOMINAL,30.0,500.0,0.98
1635,75.14227249472172,67.94613238407828,6.3632129555560795,NOMINAL,30.0,500.0,0.98
1640,74.9479487139874,67.87117589279342,6.23320686892545,NOMINAL,30.0,500.0,0.98
1645,74.83884043357462,67.79544807729837,6.189404665758801,NOMINAL,30.0,500.0,0.98
1650,74.40667936586173,67.71896572229457,5.823518919706984,NOMINAL,30.0,500.0,0.98
1655,73.85169129005025,67.64174540493377,5.335756451447466,NOMINAL,30.0,500.0,0.98
1660,74.22514105040725,67.56380349418521,5.7773633309421655,NOMINAL,30.0,500.0,0.98
1665,73.73500618220879,67.48515615039304,5.356298507021393,NOMINAL,30.0,500.0,0.98
1670,74.44694602498085,67.40581932501334,6.138202923909446,NOMINAL,30.0,500.0,0.98
1675,73.77112981380479,67.32580876052089,5.533227615478879,NOMINAL,30.0,500.0,0.98
1680,73.31667734725238,67.24513999047537,5.150474375815008,NOMINAL,30.0,500.0,0.98
1685,73.45301693300563,67.16382833973717,5.359353707164004,NOMINAL,30.0,500.0,0.98
1690,73.70399683912677,67.081888924824,5.683696273246255,NOMINAL,30.0,500.0,0.98
1695,73.09904784452992,66.99933665439983,5.152915451501414,NOMINAL,30.0,500.0,0.98
1700,72.8527566090998,66.91618622988733,4.981580704725559,NOMINAL,30.0,500.0,0.98
1705,73.26826423482358,66.83245214619762,5.472816143481012,NOMINAL,30.0,500.0,0.98
1710,73.15107387302236,66.74814869256693,5.43210813437814,NOMINAL,30.0,500.0,0.98
1715,72.6569236428204,66.66328995349687,5.015178219380402,NOMINAL,30.0,500.0,0.98
1720,72.55633351017468,66.57788980978859,4.992529995467294,NOMINAL,30.0,500.0,0.98
1725,72.78900552259354,66.4919619396656,5.303849349795328,NOMINAL,30.0,500.0,0.98
1730,71.82975397368794,66.40551981997965,4.423934624512057,NOMINAL,30.0,500.0,0.98
1735,71.73058436853516,66.31857672749283,4.404775582212935,NOMINAL,30.0,500.0,0.98
1740,71.95533518626466,66.2311457402314,4.710195168461254,NOMINAL,30.0,500.0,0.98
1745,72.08781169702577,66.14323973890555,4.923983328539876,NOMINAL,30.0,500.0,0.98
1750,72.2297195751208,66.05487140839057,5.147830620227538,NOMINAL,30.0,500.0,0.98
1755,72.69144218380895,65.96605323926377,5.6921054981140315,NOMINAL,30.0,500.0,0.98
1760,72.26187477290374,65.8767975293946,5.34568851058485,NOMINAL,30.0,500.0,0.98
1765,71.63215365159473,65.78711638558138,4.799701471913835,NOMINAL,30.0,500.0,0.98
1770,71.58150393815568,65.69702172523301,4.833355211133679,NOMINAL,30.0,500.0,0.98
1775,70.96846139869346,65.60652527808946,4.305171409845158,NOMINAL,30.0,500.0,0.98
1780,71.33902185806438,65.51563858797977,4.761132012099452,NOMINAL,30.0,500.0,0.98
1785,71.08235280760758,65.42437301461223,4.590390831008136,NOMINAL,30.0,500.0,0.98
1790,71.26630917837491,65.33273973539468,4.860789320767708,NOMINAL,30.0,500.0,0.98
1795,70.56947865344084,65.24074974728154,4.2509018876868225,NOMINAL,30.0,500.0,0.98
1800,71.12080012964798,65.1484138686443,4.889654350578596,NOMINAL,30.0,500.0,0.98
