Trial_ID,CPU_Power_W,Radiator_Area_m2,Emissivity,Conductance_Mult,Beta_Angle_deg,Altitude_km,Failure_Mode,T_max_CPU,T_max_Battery,T_max_Payload,Overheated,Time_to_Critical_s
38,35.79048619304706,0.15164567978550847,0.9288152712652396,0.9823971727682578,81.16944333585016,533.4800925719251,None,34.40470188470564,19.249767058600945,21.375726813129518,0,-1.0
39,24.80686221828206,0.17130960750130703,0.7978561784753984,1.0677879944662085,-86.00349366218694,452.76179838901453,None,27.416024998006318,19.798186216953457,21.267796102385294,0,-1.0
40,10.491720568015047,0.13965423099799254,0.863548296399006,1.1011892073252327,-35.32970670627135,438.7829410064291,None,43.575694657663355,32.73357733253283,41.665036525193806,0,-1.0
41,27.28296095500716,0.17818694880371158,0.851665781617419,0.9979921432696466,75.79250753392466,451.79107461678126,None,29.47018895084069,19.96572907478238,21.238171505173177,0,-1.0
42,6.547483450184828,0.195977962472385,0.8942020146310345,0.9257787257585665,-32.23162110250073,452.2991609464124,Sensor Noise 10x,35.89887568487425,24.4366891140031,35.87886272026827,0,-1.0
43,45.91941809354519,0.14274322879120682,0.8983772144858059,0.8374472841092042,-44.59448990606933,486.0450289854884,None,74.0693418884074,36.84552097191753,48.71847041605811,0,-1.0
44,16.645099172000762,0.14108994957198456,0.8794261907413022,0.9336954396230824,6.159673787624513,485.86746749534075,Sensor Noise 10x,63.35275206411195,40.32560823367134,46.58826475950962,0,-1.0
45,34.81350279592919,0.17906768954235402,0.7204621671246624,0.9401449394831228,58.284314985696824,474.2884539707179,None,52.72737884004763,28.511909804714126,36.6032923141351,0,-1.0
46,19.026998424023493,0.18159144291461424,0.7685103164271159,1.0107632568418483,-71.433583041895,383.69644622935954,None,27.352500921507474,19.04703550344187,20.08233397862818,0,-1.0
47,28.403060953001486,0.13954279945693462,0.8814822414228802,0.9660741497752265,79.7437277362325,474.01886962513277,None,31.34944859685242,19.497607765291676,21.048325419468696,0,-1.0
48,29.601962570447583,0.14159626365808284,0.8494988226486968,1.071214763176943,53.113118612609526,392.27597510516284,None,50.57013505076338,30.662314201992338,40.42579534580651,0,-1.0
49,13.318450498648717,0.14436430782278986,0.872723780787153,0.9405426085438436,-57.37495400072065,381.5339465739413,None,33.36990379563841,23.458148689491434,28.66356044262189,0,-1.0
50,48.63130824940514,0.12311098977931445,0.8832445925055477,0.9943121208999219,38.161433015669274,583.1614293352919,None,78.9835588332866,45.04485815031633,56.649116607365585,0,-1.0
51,39.880977051250156,0.13162696107031602,0.8986818450136499,1.1256928855321418,-20.70742992523971,501.2375032869261,None,74.37580406940536,45.716307910999035,58.38775296099781,0,-1.0
52,47.27745237038851,0.12991718466495863,0.9050773852224617,1.0347734577884524,-17.58695794626263,514.8725145311461,Heater Stuck ON,83.00557320460715,56.70405523984352,62.63988667242208,1,1170.0
53,45.2672307692442,0.13464404869791743,0.8427910159327405,0.9940142323496566,50.992216638995956,450.4484175833409,Radiator Degradation,70.72009541260825,40.50086154358759,51.2626331649295,0,-1.0
54,31.905499046498832,0.14930630225226438,0.8451157626238175,0.9415814307412516,83.30126543653179,577.245222978716,None,32.39022008472717,20.550063641661986,22.27656771551232,0,-1.0
55,46.48434057604026,0.15468429465073041,0.8412310924407798,0.938640112820096,-67.2019428875051,509.48262239491635,None,57.76424650787709,28.321487545921553,35.89763006825619,0,-1.0
56,8.982162592336378,0.18101000985628152,0.8696541972102718,0.9184559580916078,-14.286557361812513,542.2924673808968,None,41.911813580737025,29.168167303874775,40.477935031259115,0,-1.0
57,13.819228808861533,0.13003291918522417,0.8972336611398555,0.9473367176071039,-3.430510544825367,442.14061725692846,None,53.99003473230681,36.197118066353,48.87665857844483,0,-1.0
58,7.035228000974213,0.16968644796953167,0.8930085859274397,1.0784950357054304,-22.263872948100428,590.0029702047814,Heater Stuck ON,41.18222886126047,37.41717621892067,41.02154063749939,0,-1.0
59,19.639864884346895,0.14572022311548982,0.9358346072610118,0.9780555341947461,-24.625957731079495,555.1153225395788,None,53.5194595511191,34.799363846580874,45.81641355982361,0,-1.0
60,22.49047803602669,0.14901072580695132,0.8401731918471372,0.8737357392022538,-80.59163983891263,563.4871157536359,None,28.529256335266076,19.69249436682471,20.158669727851155,0,-1.0
61,17.210706429825315,0.16349638984333206,0.9362299525166302,1.1934125942554945,33.39695170127219,393.0485668564386,None,46.27346618089007,31.94692518693915,40.42218819794827,0,-1.0
62,42.29318791183682,0.12754555956875402,0.7961545764821198,1.0325139112361779,-11.481404918391831,417.7408019678049,None,82.791919047849,49.43693302715332,64.2865448583812,1,1120.0
63,21.053899701211517,0.157648194923681,0.8289296666421311,0.8687548146708587,-54.93711552409318,421.40664992089427,None,42.101648697947326,25.343587671263304,33.18068788432303,0,-1.0
64,17.642052935932135,0.15332904416426113,0.740513060582373,0.9567770400049084,56.8860304143723,417.72730581171777,None,40.28098486915531,25.94385397656928,33.04007462981032,0,-1.0
65,29.42132374212118,0.15984902528016298,0.8173744904735605,1.0111503451029464,54.46093466729303,563.852040526072,None,49.696557034766045,29.43457315064728,36.78260456655273,0,-1.0
66,11.341590123864318,0.15578337287815636,0.8967397047164223,1.1858492793603257,-2.4495069439991113,357.971198802148,None,50.056524623394544,36.33858129425008,46.75341089664744,0,-1.0
67,41.098864133931784,0.19910600279821788,0.8555304199023459,0.8951076882969707,-36.27888099340311,369.02499724519356,None,64.74838040702039,32.365928639995225,43.533462740970606,0,-1.0
68,8.354778965589688,0.13724520031497367,0.9003437814379514,1.10252617762617,24.856690643361432,418.47871765747595,None,45.34207902376141,33.50455422491986,44.1667824276103,0,-1.0
69,49.40991214702328,0.13938006089996363,0.8743517516371254,1.1502147254144153,-38.13261556006745,399.9682436623609,None,74.61536125044597,43.89068574886722,56.473798061643244,0,-1.0
70,39.751014618349586,0.1375371894715047,0.7748556784017693,0.9390698353379349,-47.518572541731835,407.9649034707121,None,67.36216772809686,38.04714022810462,48.26824451619912,0,-1.0
71,13.942205669037758,0.13889045761679492,0.8526657461806197,0.9726301696702802,41.492637724738785,549.4857973133251,None,43.871563593602076,30.385292515513935,38.98483485636106,0,-1.0
72,5.248495270562108,0.13725225745386965,0.9180239176543643,0.9015579787729853,-82.74145685022887,490.7816484730117,None,21.047384707614,19.703621483681676,20.622912320432402,0,-1.0
73,41.695764280467536,0.17378033062215104,0.8810032117210725,0.9798594714219162,-72.9416752137731,351.442665323242,None,43.98425236256876,22.598813381183287,26.107360544542956,0,-1.0
74,36.80858047314277,0.1784100849597971,0.8660868129416983,0.9963476885396793,-88.77812867575383,457.3306914260488,None,32.88629555608815,20.41483146843453,20.10316532150716,0,-1.0
75,37.80532256184443,0.13858507412501048,0.8830888644458289,1.0681893296803346,-62.470226434423296,451.9712317125897,None,51.673310766337956,28.326159198197708,35.834474067811385,0,-1.0
76,39.70716560086756,0.1333528885379154,0.7894314343954473,1.115182810526578,-77.5817984321173,378.4863173611359,None,43.29324336581531,24.08405093172618,28.23727797848317,0,-1.0
77,8.332009328034067,0.15942831112772807,0.8311665092852324,0.927920139509397,89.24442620038533,519.0354471503642,None,21.62063567471321,19.85318633851631,19.972405382713134,0,-1.0
